2015/11/02,0.4,E,VS2,733,748,713,767
2015/11/02,0.4,F,VS2,725,735,667,758
2015/11/02,0.4,G,VS2,727,743,694,737
2015/11/02,0.4,H,VS2,716,730,651,723
2015/11/02,0.4,I,VS2,680,688,673,702
2015/11/02,0.4,J,VS2,668,664,624,676
2015/11/02,0.4,K,VS2,614,619,604,626
2015/11/02,0.4,L,VS2,588,594,546,594
2015/11/02,0.4,M,VS2,584,587,536,617
2015/11/02,0.4,D,SI1,740,742,682,768
2015/11/02,0.4,E,SI1,716,728,687,711
2015/11/02,0.4,F,SI1,728,706,700,751
2015/11/02,0.4,G,SI1,702,688,654,732
2015/11/02,0.4,H,SI1,650,677,602,667
2015/11/02,0.4,I,SI1,671,664,633,673
2015/11/02,0.4,J,SI1,682,656,663,698
2015/11/02,0.4,K,SI1,598,605,570,583
2015/11/02,0.4,L,SI1,600,586,591,635
2015/11/02,0.4,M,SI1,569,559,558,583
2015/11/02,0.4,D,SI2,682,679,664,702
2015/11/02,0.4,E,SI2,671,686,689,726
2015/11/02,0.4,F,SI2,689,689,677,709
2015/11/02,0.4,G,SI2,662,662,643,686
2015/11/02,0.4,H,SI2,651,647,611,694
2015/11/02,0.4,I,SI2,637,631,604,674
2015/11/02,0.4,J,SI2,627,631,579,623
2015/11/02,0.4,K,SI2,566,572,557,589
2015/11/02,0.4,L,SI2,547,545,519,569
2015/11/02,0.4,M,SI2,556,548,510,574
2015/11/02,0.5,D,IF,2184,2226,2158,2234
2015/11/02,0.5,E,IF,1918,1872,1842,1900
2015/11/02,0.5,F,IF,1754,1766,1704,1842
2015/11/02,0.5,G,IF,1708,1686,1706,1820
2015/11/02,0.5,H,IF,1638,1636,1644,1742
2015/11/02,0.5,I,IF,1522,1554,1454,1528
2015/11/02,0.5,J,IF,1430,1430,1332,1428
2015/11/02,0.5,K,IF,1352,1340,1306,1448
2015/11/02,0.5,L,IF,1322,1324,1282,1452
2015/11/02,0.5,M,IF,1288,1302,1290,1332
2015/11/02,0.5,D,VVS1,1790,1770,1744,1768
2015/11/02,0.5,E,VVS1,1718,1710,1668,1852
2015/11/02,0.5,F,VVS1,1658,1704,1644,1750
2015/11/02,0.5,G,VVS1,1716,1680,1658,1762
2015/11/02,0.5,H,VVS1,1682,1652,1642,1714
2015/11/02,0.5,I,VVS1,1418,1420,1398,1426
2015/11/02,0.5,J,VVS1,1448,1448,1392,1556
2015/11/02,0.5,K,VVS1,1266,1300,1222,1334
2015/11/02,0.5,L,VVS1,1294,1262,1246,1352
2015/11/02,0.5,M,VVS1,1276,1268,1256,1312
2015/11/02,0.5,D,VVS2,1730,1732,1682,1740
2015/11/02,0.5,E,VVS2,1634,1650,1580,1720
2015/11/02,0.5,F,VVS2,1626,1600,1586,1650
2015/11/02,0.5,G,VVS2,1568,1596,1494,1616
2015/11/02,0.5,H,VVS2,1562,1550,1588,1632
2015/11/02,0.5,I,VVS2,1436,1382,1438,1534
2015/11/02,0.5,J,VVS2,1344,1370,1302,1378
2015/11/02,0.5,K,VVS2,1272,1284,1236,1356
2015/11/02,0.5,L,VVS2,1234,1248,1210,1298
2015/11/02,0.5,M,VVS2,1286,1256,1198,1338
2015/11/02,0.5,D,VS1,1632,1582,1594,1636
2015/11/02,0.5,E,VS1,1588,1580,1530,1714
2015/11/02,0.5,F,VS1,1546,1526,1422,1538
2015/11/02,0.5,G,VS1,1544,1536,1522,1606
2015/11/02,0.5,H,VS1,1480,1492,1416,1562
2015/11/02,0.5,I,VS1,1362,1360,1386,1470
2015/11/02,0.5,J,VS1,1346,1338,1248,1318
2015/11/02,0.5,K,VS1,1280,1258,1240,1296
2015/11/02,0.5,L,VS1,1290,1248,1240,1360
2015/11/02,0.5,M,VS1,1256,1210,1218,1310
2015/11/02,0.5,D,VS2,1498,1536,1416,1526
2015/11/02,0.5,E,VS2,1466,1496,1426,1534
2015/11/02,0.5,F,VS2,1450,1470,1334,1516
2015/11/02,0.5,G,VS2,1454,1486,1388,1474
2015/11/02,0.5,H,VS2,1432,1460,1302,1446
2015/11/02,0.5,I,VS2,1360,1376,1346,1404
2015/11/02,0.5,J,VS2,1336,1328,1248,1352
2015/11/02,0.5,K,VS2,1228,1238,1208,1252
2015/11/02,0.5,L,VS2,1176,1188,1092,1188
2015/11/02,0.5,M,VS2,1168,1174,1072,1234
2015/11/02,0.5,D,SI1,1480,1484,1364,1536
2015/11/02,0.5,E,SI1,1432,1456,1374,1422
2015/11/02,0.5,F,SI1,1456,1412,1400,1502
2015/11/02,0.5,G,SI1,1404,1376,1308,1464
2015/11/02,0.5,H,SI1,1300,1354,1204,1334
2015/11/02,0.5,I,SI1,1342,1328,1266,1346
2015/11/02,0.5,J,SI1,1364,1312,1326,1396
2015/11/02,0.5,K,SI1,1196,1210,1140,1166
2015/11/02,0.5,L,SI1,1200,1172,1182,1270
2015/11/02,0.5,M,SI1,1138,1118,1116,1166
2015/11/02,0.5,D,SI2,1364,1358,1328,1404
2015/11/02,0.5,E,SI2,1342,1372,1378,1452
2015/11/02,0.5,F,SI2,1378,1378,1354,1418
2015/11/02,0.5,G,SI2,1324,1324,1286,1372
2015/11/02,0.5,H,SI2,1302,1294,1222,1388
2015/11/02,0.5,I,SI2,1274,1262,1208,1348
2015/11/02,0.5,J,SI2,1254,1262,1158,1246
2015/11/02,0.5,K,SI2,1132,1144,1114,1178
2015/11/02,0.5,L,SI2,1094,1090,1038,1138
2015/11/02,0.5,M,SI2,1112,1096,1020,1148
2015/11/02,0.6,D,IF,3564,3658.5,3505.5,3676.5
2015/11/02,0.6,E,IF,2965.5,2862,2794.5,2925
2015/11/02,0.6,F,IF,2596.5,2623.5,2484,2794.5
2015/11/02,0.6,G,IF,2493,2443.5,2488.5,2745
2015/11/02,0.6,H,IF,2335.5,2331,2349,2569.5
2015/11/02,0.6,I,IF,2074.5,2146.5,1921.5,2088
2015/11/02,0.6,J,IF,1867.5,1867.5,1647,1863
2015/11/02,0.6,K,IF,1692,1665,1588.5,1908
2015/11/02,0.6,L,IF,1624.5,1629,1534.5,1917
2015/11/02,0.6,M,IF,1548,1579.5,1552.5,1647
2015/11/02,0.6,D,VVS1,2677.5,2632.5,2574,2628
2015/11/02,0.6,E,VVS1,2515.5,2497.5,2403,2817
2015/11/02,0.6,F,VVS1,2380.5,2484,2349,2587.5
2015/11/02,0.6,G,VVS1,2511,2430,2380.5,2614.5
2015/11/02,0.6,H,VVS1,2434.5,2367,2344.5,2506.5
2015/11/02,0.6,I,VVS1,1840.5,1845,1795.5,1858.5
2015/11/02,0.6,J,VVS1,1908,1908,1782,2151
2015/11/02,0.6,K,VVS1,1498.5,1575,1399.5,1651.5
2015/11/02,0.6,L,VVS1,1561.5,1489.5,1453.5,1692
2015/11/02,0.6,M,VVS1,1521,1503,1476,1602
2015/11/02,0.6,D,VVS2,2542.5,2547,2434.5,2565
2015/11/02,0.6,E,VVS2,2326.5,2362.5,2205,2520
2015/11/02,0.6,F,VVS2,2308.5,2250,2218.5,2362.5
2015/11/02,0.6,G,VVS2,2178,2241,2011.5,2286
2015/11/02,0.6,H,VVS2,2164.5,2137.5,2223,2322
2015/11/02,0.6,I,VVS2,1881,1759.5,1885.5,2101.5
2015/11/02,0.6,J,VVS2,1674,1732.5,1579.5,1750.5
2015/11/02,0.6,K,VVS2,1512,1539,1431,1701
2015/11/02,0.6,L,VVS2,1426.5,1458,1372.5,1570.5
2015/11/02,0.6,M,VVS2,1543.5,1476,1345.5,1660.5
2015/11/02,0.6,D,VS1,2322,2209.5,2236.5,2331
2015/11/02,0.6,E,VS1,2223,2205,2092.5,2506.5
2015/11/02,0.6,F,VS1,2128.5,2083.5,1849.5,2110.5
2015/11/02,0.6,G,VS1,2124,2106,2074.5,2263.5
2015/11/02,0.6,H,VS1,1980,2007,1836,2164.5
2015/11/02,0.6,I,VS1,1714.5,1710,1768.5,1957.5
2015/11/02,0.6,J,VS1,1678.5,1660.5,1458,1615.5
2015/11/02,0.6,K,VS1,1530,1480.5,1440,1566
2015/11/02,0.6,L,VS1,1552.5,1458,1440,1710
2015/11/02,0.6,M,VS1,1476,1372.5,1390.5,1597.5
2015/11/02,0.6,D,VS2,2020.5,2106,1836,2083.5
2015/11/02,0.6,E,VS2,1948.5,2016,1858.5,2101.5
2015/11/02,0.6,F,VS2,1912.5,1957.5,1651.5,2061
2015/11/02,0.6,G,VS2,1921.5,1993.5,1773,1966.5
2015/11/02,0.6,H,VS2,1872,1935,1579.5,1903.5
2015/11/02,0.6,I,VS2,1710,1746,1678.5,1809
2015/11/02,0.6,J,VS2,1656,1638,1458,1692
2015/11/02,0.6,K,VS2,1413,1435.5,1368,1467
2015/11/02,0.6,L,VS2,1296,1323,1107,1323
2015/11/02,0.6,M,VS2,1278,1291.5,1062,1426.5
2015/11/02,0.6,D,SI1,1980,1989,1719,2106
2015/11/02,0.6,E,SI1,1872,1926,1741.5,1849.5
2015/11/02,0.6,F,SI1,1926,1827,1800,2029.5
2015/11/02,0.6,G,SI1,1809,1746,1593,1944
2015/11/02,0.6,H,SI1,1575,1696.5,1359,1651.5
2015/11/02,0.6,I,SI1,1669.5,1638,1498.5,1678.5
2015/11/02,0.6,J,SI1,1719,1602,1633.5,1791
2015/11/02,0.6,K,SI1,1341,1372.5,1215,1273.5
2015/11/02,0.6,L,SI1,1350,1287,1309.5,1507.5
2015/11/02,0.6,M,SI1,1210.5,1165.5,1161,1273.5
2015/11/02,0.6,D,SI2,1719,1705.5,1638,1809
2015/11/02,0.6,E,SI2,1669.5,1737,1750.5,1917
2015/11/02,0.6,F,SI2,1750.5,1750.5,1696.5,1840.5
2015/11/02,0.6,G,SI2,1629,1629,1543.5,1737
2015/11/02,0.6,H,SI2,1579.5,1561.5,1399.5,1773
2015/11/02,0.6,I,SI2,1516.5,1489.5,1368,1683
2015/11/02,0.6,J,SI2,1471.5,1489.5,1255.5,1453.5
2015/11/02,0.6,K,SI2,1197,1224,1156.5,1300.5
2015/11/02,0.6,L,SI2,1111.5,1102.5,985.5,1210.5
2015/11/02,0.6,M,SI2,1152,1116,945,1233
2015/11/02,0.7,D,IF,5064,5158.5,5005.5,5176.5
2015/11/02,0.7,E,IF,4465.5,4362,4294.5,4425
2015/11/02,0.7,F,IF,4096.5,4123.5,3984,4294.5
2015/11/02,0.7,G,IF,3993,3943.5,3988.5,4245
2015/11/02,0.7,H,IF,3835.5,3831,3849,4069.5
2015/11/02,0.7,I,IF,3574.5,3646.5,3421.5,3588
2015/11/02,0.7,J,IF,3367.5,3367.5,3147,3363
2015/11/02,0.7,K,IF,3192,3165,3088.5,3408
2015/11/02,0.7,L,IF,3124.5,3129,3034.5,3417
2015/11/02,0.7,M,IF,3048,3079.5,3052.5,3147
2015/11/02,0.7,D,VVS1,4177.5,4132.5,4074,4128
2015/11/02,0.7,E,VVS1,4015.5,3997.5,3903,4317
2015/11/02,0.7,F,VVS1,3880.5,3984,3849,4087.5
2015/11/02,0.7,G,VVS1,4011,3930,3880.5,4114.5
2015/11/02,0.7,H,VVS1,3934.5,3867,3844.5,4006.5
2015/11/02,0.7,I,VVS1,3340.5,3345,3295.5,3358.5
2015/11/02,0.7,J,VVS1,3408,3408,3282,3651
2015/11/02,0.7,K,VVS1,2998.5,3075,2899.5,3151.5
2015/11/02,0.7,L,VVS1,3061.5,2989.5,2953.5,3192
2015/11/02,0.7,M,VVS1,3021,3003,2976,3102
2015/11/02,0.7,D,VVS2,4042.5,4047,3934.5,4065
2015/11/02,0.7,E,VVS2,3826.5,3862.5,3705,4020
2015/11/02,0.7,F,VVS2,3808.5,3750,3718.5,3862.5
2015/11/02,0.7,G,VVS2,3678,3741,3511.5,3786
2015/11/02,0.7,H,VVS2,3664.5,3637.5,3723,3822
